GN_EFFORT_ID,SPECIES,N,WEIGHT
43029,216,239,30957.65
43030,307,1,226.8
43030,127,8,2948.35
43030,216,253,40284.64
43031,307,2,737.09
43031,127,11,5173.78
43032,307,2,574.07
43032,216,62,9213.59
43032,201,17,2360.09
43032,204,12,1275.73
43032,210,9,1559.21
43032,206,3,446.5
43032,207,1,120.49
43032,213,4,
43033,307,5,1367.86
43033,216,37,4309.12
43033,201,3,531.55
43033,210,4,758.35
43033,208,1,184.27
43033,205,1,269.32
43033,213,3,
43034,127,14,5216.31
43034,216,36,2806.6
43034,201,3,616.61
43034,210,1,198.45
43034,206,3,311.84
43034,213,2,
43035,127,3,935.53
43035,216,23,2154.56
43035,201,2,425.24
43035,210,2,503.2
43035,208,1,120.49
43035,213,5,
43036,127,7,3465.72
43036,216,46,3742.13
43036,201,1,85.05
43036,210,3,489.02
43036,208,9,1439.76
43036,213,9,
43037,307,2,637.87
43037,216,21,2487.66
43037,201,1,113.4
43037,206,18,2310.48
43038,127,2,694.56
43038,216,22,3387.8
43038,201,1,141.75
43038,206,17,2806.62
43038,205,2,368.55
43039,307,2,978.06
43039,216,19,2565.63
43039,204,7,403.98
43039,206,12,2161.65
43040,127,5,1807.28
43040,216,6,1027.67
43040,206,6,1027.67
43041,127,9,5138.35
43041,216,6,1070.2
43041,204,2,70.88
43041,207,1,489.03
43042,127,2,
43042,216,72,10531.84
43042,201,16,2069.52
43042,210,10,1708.07
43042,208,20,3026.31
43042,213,12,
43043,307,17,4294.95
43043,216,23,3246.02
43043,204,4,311.85
43043,208,3,559.9
43043,213,4,
43044,307,9,3047.57
43044,216,23,2409.71
43044,201,4,566.98
43044,208,2,233.88
43044,213,5,
43045,307,13,4833.59
43045,216,9,1176.5
43045,201,2,297.67
43045,207,1,290.58
43045,213,4,
43046,127,30,
43046,216,5,637.86
43047,307,4,843.41
43047,216,93,12020.19
43047,204,12,1233.2
43047,210,5,758.35
43047,206,60,7739.42
43047,205,4,595.34
43048,307,1,411.07
43048,204,7,432.33
43049,307,5,1941.94
43049,216,19,2452.22
43049,201,3,467.77
43049,206,9,1452.9
43050,307,3,1204.85
43050,204,5,382.71
43050,210,2,446.5
43050,205,1,177.18
43051,307,1,304.76
43051,216,10,616.58
43051,204,8,481.92
43052,307,11,3118.45
43052,216,137,20666.79
43053,307,13,4025.63
43053,127,1,226.8
43054,307,7,2041.16
43054,127,1,340.19
43054,216,35,5641.55
43055,127,3,1190.68
43055,216,38,3118.45
43056,127,5,2211.26
43056,216,17,822.14
43057,127,1,311.84
43057,216,84,10517.66
43058,307,2,439.42
43058,127,3,2353.01
43058,216,30,4053.98
43059,307,1,361.46
43059,127,3,1304.08
43059,216,33,3401.94
43060,307,4,1474.17
43060,127,2,1502.52
43060,216,31,3883.88
43061,307,2,1601.75
43061,127,3,1530.87
43061,216,18,2778.25
43062,307,2,481.95
43062,216,64,10553.1
43062,201,8,1282.82
43062,202,56,9270.28
43063,307,1,219.71
43063,216,19,3345.24
43063,201,3,510.29
43063,202,16,2834.95
43064,201,2,361.46
43064,202,21,4131.96
43064,216,46,
43064,206,23,4309.12
43068,201,11,1828.54
43068,202,64,10680.67
43068,216,75,12509.21
43069,201,1,170.1
43069,202,20,3401.95
43069,216,21,3572.05
43070,307,1,333.11
43070,201,2,396.9
43070,216,16,3175.15
43070,202,14,2778.25
43065,216,193,33409.92
43065,201,18,3168.05
43065,202,173,29901.67
43065,208,2,340.2
43066,307,1,198.45
43066,216,78,15032.34
43066,201,16,3253.12
43066,202,61,11602.04
43066,210,1,177.18
43067,307,1,262.23
43067,216,37,7165.34
43067,201,4,850.49
43067,202,33,6314.85
43071,307,14,3033.4
43071,127,1,850.49
43071,216,296,49994.34
43071,201,25,4422.53
43071,202,264,44487.45
43071,204,4,340.19
43071,210,1,205.53
43071,213,2,
43072,307,9,2062.43
42823,307,4,1006.41
42823,216,11,1389.13
42824,307,5,1460
42824,216,7,595.34
42825,307,3,1396.22
42825,216,14,1077.28
42826,216,9,524.47
42827,307,5,1122.17
42827,216,64,8561.55
42828,307,7,1665.55
42828,216,24,3373.59
42829,307,2,687.47
42829,127,3,1254.47
42829,216,15,2154.58
42830,307,8,3465.72
42830,216,18,1530.87
42831,127,1,538.64
42831,216,13,1162.33
42832,307,5,1382.05
42832,216,186,29370.08
42833,307,12,2778.25
42833,127,2,694.56
42833,216,98,17264.85
42834,307,12,4798.15
42834,127,6,2494.76
42834,216,30,5230.48
42835,307,18,7711.07
42835,127,2,722.91
42835,216,21,3728.33
42835,203,7,2572.7
42836,307,24,12275.33
42836,127,10,4670.59
42836,216,11,1502.51
42836,203,5,2211.27
42837,127,2,1750.58
42837,216,159,22906.4
42838,127,2,1318.25
42838,216,92,15478.83
42839,307,2,4394.17
42839,127,4,4266.6
42839,216,92,14741.74
42840,307,1,722.91
42840,127,5,3295.62
42840,216,47,6775.53
42841,127,1,829.22
42841,216,15,1360.78
42842,307,3,680.39
42842,216,230,35748.72
42843,307,15,4486.32
42843,127,2,637.86
42843,216,104,17399.51
42844,307,7,2296.31
42844,127,2,871.75
42844,216,74,9241.94
42845,307,8,2771.17
42845,127,3,1077.29
42845,216,22,3685.44
42846,307,2,800.87
42846,127,4,1849.81
42846,216,33,1700.97
42847,307,1,240.97
42847,127,1,517.38
42847,216,196,25741.35
42848,307,4,1133.98
42848,127,4,1126.9
42848,216,135,18653.97
42849,307,1,361.46
42849,127,10,3713.78
42849,216,83,9752.23
42850,307,9,2948.36
42850,127,2,907.18
42850,216,43,5017.86
42851,127,6,3090.1
42851,216,43,2239.61
42852,307,9,2119.13
42852,216,182,25783.87
42853,307,12,3295.64
42853,216,190,34416.29
43570,206,27,
44156,208,1,163.01
44156,207,2,1537.96
44157,127,8,4847.76
44157,210,3,680.39
44157,205,1,248.06
44158,307,2,800.88
44158,202,2,375.63
44158,208,12,1913.59
44159,307,4,1608.82
44159,201,21,4892.84
44159,210,7,1389.11
44159,213,9,
44160,216,45,10120.77
44160,208,3,609.51
44160,213,2,
44161,201,45,9419.11
44161,210,24,5216.32
44161,205,4,885.92
44162,127,8,5535.24
44162,210,14,3373.6
44162,207,1,382.72
44163,127,6,3479.91
44163,202,2,489.03
44163,208,12,2154.57
44164,127,7,5386.41
44164,204,124,
44164,206,4,644.95
44165,127,5,3203.49
44165,204,58,9324.75
44165,213,5,
44166,201,16,4337.48
44166,204,12,1856.9
44166,207,1,318.93
44167,127,2,481.94
44167,210,5,914.27
44167,213,1,
44168,216,40,7597.67
44168,208,1,184.27
44206,127,4,3600.38
44206,208,1,205.53
44207,201,16,3848.44
44207,208,8,1417.47
44207,213,7,
44208,127,7,5223.4
44208,210,31,6903.13
44208,213,1,
44209,216,29,7144.07
44209,210,4,1056.03
44209,213,1,
44210,216,284,51340.94
44210,210,37,7378.02
44210,213,17,
43598,206,297,
43599,204,19,
43599,206,188,
43600,206,86,
43601,127,2,637.86
43601,206,21,
43602,127,9,4422.52
43602,207,3,
43603,127,1,878.83
43603,204,87,
43603,213,3,
43604,201,7,
43604,210,16,
43605,307,1,233.88
43605,210,6,
43605,213,2,
43606,127,1,340.19
43606,210,3,
43607,127,1,396.89
43608,127,2,623.69
43608,202,2,
43608,208,9,
43608,213,6,
43609,216,47,7059.03
43609,206,23,
43610,307,5,1445.82
43610,210,2,
43610,205,4,
43611,127,3,1247.38
43611,206,2,
43612,127,13,6747.18
43613,307,6,1034.75
43613,202,16,
43613,208,60,
43614,307,1,737.09
43614,204,80,
43614,208,54,
43614,213,8,
43615,201,10,
43615,210,11,
43615,205,6,
43616,127,2,666.21
43616,204,27,
43616,205,2,
43617,127,4,2119.13
43618,216,235,34033.57
43618,210,11,
43618,205,5,
43619,216,158,27116.3
43619,208,19,
43619,213,3,
43620,201,5,
43620,210,7,
43620,207,1,
43621,216,57,7158.25
43667,204,39,
43668,307,22,5641.55
43668,204,84,
43668,208,18,
43669,307,21,7144.07
43669,210,2,
43669,205,2,
43670,307,34,12558.83
43670,204,25,
43670,206,6,
43670,213,2,
43671,216,39,6917.28
43671,210,2,
43671,207,2,
43672,216,24,2707.38
43672,205,1,
43673,127,3,737.09
43673,208,162,
43674,204,21,
43675,307,11,3248.37
43675,204,13,832.29
43675,208,15,2779.3
43676,307,8,2353.02
43676,208,1,232.47
43677,127,2,1034.76
43677,213,1,
43678,201,4,
43678,206,76,
43679,127,4,1247.38
43679,204,12,
43680,307,37,12955.72
43680,210,1,223.96
43680,207,4,955.39
43681,307,41,14713.39
43681,208,1,110.56
43681,205,1,144.58
43682,127,4,2225.43
43683,216,254,40851.63
43685,307,91,30248.92
43686,307,67,24763.29
43687,127,10,5641.55
43688,201,7,
43688,210,12,
43688,206,5,
43689,307,3,949.71
43689,202,2,
43689,208,4,
43690,307,6,1927.77
43690,210,3,
43690,205,1,
43744,307,13,3338.16
43745,127,1,269.32
43746,127,1,290.58
43748,307,1,198.45
43751,216,4,595.34
43753,216,336,49753.37
43753,210,13,
43754,201,4,
43754,204,64,
43755,127,3,1261.55
43755,210,2,388.39
43756,307,2,708.73
43756,204,38,2630.82
43757,127,1,2204.17
43757,213,4,
43758,210,2,
43759,216,118,19391.06
43759,207,2,
43760,216,78,12969.9
43760,206,57,
43761,216,30,6272.33
43761,207,4,
43762,127,1,552.82
43762,206,3,
43763,216,298,44253.57
43763,210,40,
43763,205,2,
43764,127,3,722.91
43764,204,48,
43764,208,44,
43765,307,4,1275.73
43765,202,1,
43765,208,9,
43765,213,1,
43766,216,38,4252.43
43766,210,4,
43766,213,1,
43767,216,27,3798.83
43767,210,2,
43768,216,122,18200.38
43768,208,13,
43768,213,2,
43769,216,57,10404.27
43769,208,3,
43769,207,1,
43770,216,36,6095.14
43770,210,1,
43797,216,2,439.42
43798,127,2,425.24
43798,208,3,
43799,307,6,1580.49
43799,206,19,
43800,127,2,581.16
43800,210,1,
43801,307,1,446.5
43801,204,4,
43802,127,4,1871.07
43803,216,161,22339.41
43803,210,8,
43803,213,15,
43804,127,1,290.58
43804,204,27,
43804,206,1,
43805,127,2,822.14
43805,202,1,
43806,307,4,1445.82
43806,204,25,
43807,127,3,1474.17
43808,307,2,510.29
43808,202,1,
43808,208,2,
43809,127,1,1332.43
43809,204,5,
43072,216,156,28803.14
43072,201,74,13274.73
43072,202,79,15315.79
43072,204,3,212.62
43073,307,4,1091.47
43073,216,76,14777.26
43073,201,30,6371.58
43778,201,11,
43778,204,54,
43778,210,7,
43778,208,13,
43778,206,115,
43778,205,2,
43778,213,4,
43779,307,25,6463.69
43779,216,85,11991.84
43779,201,1,
43779,204,33,
43779,210,1,
43779,208,1,
43779,206,36,
43779,205,1,
43779,213,12,
43780,307,30,9653
43780,216,52,7455.92
43780,201,3,
43780,204,22,
43780,210,1,
43780,208,2,
43780,206,20,
43780,205,1,
43780,213,3,
43781,307,27,9525.43
43781,216,26,4592.62
43781,201,3,
43781,204,12,
43781,210,6,
43781,206,5,
43782,307,18,8873.39
43782,216,16,2494.76
43782,201,3,
43782,204,10,
43782,206,3,
43783,307,4,1011.13
43783,127,1,240.97
43783,216,102,15974.94
43783,201,8,
43783,204,17,
43783,210,5,
43783,208,68,
43783,206,1,
43783,205,2,
43783,213,1,
43784,307,8,1998.63
43784,127,1,311.84
43784,216,52,7937.86
43784,201,6,
43784,204,19,
43784,210,3,
43784,208,23,
43784,206,1,
43785,307,10,2636.52
43785,127,4,1566.31
43785,216,21,3132.62
43785,201,2,
43785,202,1,
43785,204,11,
43785,210,2,
43785,208,3,
43785,205,2,
43786,307,10,3572.04
43786,127,3,1020.58
43786,216,14,1630.1
43786,201,1,
43786,204,8,
43786,208,4,
43786,205,1,
43787,307,3,1119.8
43787,127,5,2409.71
43787,216,8,935.53
43787,204,7,
43787,208,1,
43788,307,15,3685.44
43788,127,1,240.97
43788,216,151,23218.24
43788,201,5,
43788,202,2,
43788,204,29,
43788,210,2,
43788,208,21,
43788,206,86,
43788,205,4,
43788,213,2,
43789,307,11,3486.99
43789,127,2,751.26
43789,216,62,9582.13
43789,201,4,
43789,202,1,
43789,204,12,
43789,210,3,
43789,206,37,
43789,205,1,
43789,213,4,
43790,307,8,3047.57
43790,216,33,5939.22
43790,201,4,
43790,204,7,
43790,210,1,
43790,206,18,
43790,207,2,
43790,205,1,
43791,307,16,6626.7
43791,127,4,1417.48
43791,216,14,2565.63
43791,204,5,
43791,210,1,
43791,208,1,
43791,206,4,
43791,207,2,
43791,205,1,
43792,307,21,10061.21
43792,127,5,2523.11
43792,216,8,1190.68
43792,204,5,
43792,206,2,
43792,207,1,
43793,307,16,3827.18
43793,127,1,233.88
43793,216,159,22651.25
43793,201,38,
43793,204,56,
43793,210,7,
43793,208,51,
43793,205,7,
43794,307,35,10971.26
43794,127,6,1658.45
43794,216,93,13919.6
43794,201,13,
43794,202,2,
43794,204,48,
43794,210,6,
43794,208,17,
43794,206,1,
43794,207,1,
43794,205,2,
43794,213,3,
43795,307,50,15223.68
43795,127,8,2608.15
43795,216,48,8674.95
43795,201,10,
43795,204,16,
43795,210,3,
43795,208,7,
43795,206,3,
43795,205,5,
43795,213,4,
43796,307,44,14968.54
43796,127,8,3153.88
43796,216,6,878.83
43796,201,2,
43796,204,3,
43796,208,1,
43797,307,19,9185.23
43797,127,7,3401.94
43797,204,1,
43797,208,1,
43798,216,41,5910.87
43798,202,1,
43798,204,6,
43798,206,29,
43798,213,2,
43799,127,3,850.49
43799,216,25,4323.3
43799,208,2,
43799,205,4,
43800,307,5,1445.83
43800,216,9,2168.74
43800,201,1,
43800,204,2,
43800,206,4,
43800,205,1,
43801,127,4,1559.22
43801,216,6,907.18
43801,202,1,
43801,206,1,
43802,307,2,992.24
43802,216,2,269.32
43802,206,2,
43803,307,7,1417.48
43803,201,21,
43803,202,4,
43803,204,57,
43803,208,54,
43803,205,2,
43804,307,1,170.1
43804,216,54,7909.51
43804,201,9,
43804,202,1,
43804,210,6,
43804,208,8,
43804,213,2,
43805,307,6,1644.27
43805,216,27,3146.79
43805,201,2,
43805,204,21,
43805,210,3,
43806,127,2,765.44
43806,216,27,2636.5
43806,201,1,
43806,210,1,
43807,307,2,878.83
43807,216,24,1842.72
43807,204,24,
43808,127,1,240.97
43808,216,224,31893.19
43808,201,1,
43808,204,8,
43808,210,1,
43808,206,209,
43808,213,2,
43809,216,74,11594.95
43809,201,1,
43809,210,2,
43809,206,63,
43809,213,1,
43810,307,2,581.16
43810,204,1,
43810,206,30,
43810,207,1,
43811,307,1,240.97
43811,216,11,1587.57
43811,206,10,
43811,207,1,
43812,127,4,1786.02
43812,216,6,737.09
43812,204,1,
43813,216,388,55869.78
43813,201,9,
43813,208,4,
43814,307,1,637.86
43814,127,1,836.31
43814,201,2,
43814,204,9,
43814,210,2,
43814,206,121,
43815,127,1,163.01
43815,201,1,172.93
43815,204,3,212.62
43815,210,1,249.48
43815,206,61,10203.09
43815,207,1,178.6
43816,127,1,411.07
43816,216,19,2820.78
43816,206,13,2250.96
43817,307,1,481.94
43817,127,3,1615.92
43817,204,2,130.41
43817,206,4,623.68
43817,207,1,334.52
43818,307,4,963.88
43818,127,4,779.62
43819,307,3,652.04
43819,127,4,1056.03
43819,216,98,14486.59
43820,127,13,3777.59
43820,216,53,7059.03
43821,307,4,1304.08
43821,216,27,2664.85
43822,307,3,1672.62
43822,216,36,2126.21
43823,307,7,1672.62
43823,127,4,1474.18
43824,307,10,4068.15
43824,127,6,1828.55
43824,216,46,6789.71
43825,127,14,6017.19
43825,216,17,2466.41
43826,307,18,11396.5
43826,216,16,2083.69
43827,307,9,3997.28
43827,127,26,12658.08
43827,216,15,2041.16
43828,307,4,864.65
43828,127,1,212.62
43828,216,265,40157.07
43828,201,24,
43828,202,5,
43828,204,130,
43828,210,5,
43828,208,98,
43828,205,3,
43829,307,5,1289.9
43829,127,1,283.5
43829,216,150,25698.82
43829,204,49,
43829,210,5,
43829,208,69,
43830,307,1,240.97
43830,216,98,18852.42
43830,201,25,
43830,204,25,
43830,210,9,
43830,208,32,
43830,205,7,
43831,307,1,822.14
43831,127,3,942.62
43831,216,45,6789.71
43831,201,7,1683.98
43831,204,23,1591.56
43831,210,1,232.47
43831,208,11,2429.59
43831,207,1,436.58
43831,213,2,
43832,307,4,1743.5
43832,127,2,836.31
43832,216,12,1800.19
43832,201,1,240.97
43832,204,8,428.07
43832,208,2,413.91
43832,213,1,
43833,307,5,1020.58
43833,127,1,900.1
43833,216,143,20439.99
43833,201,21,
43833,202,2,
43833,204,55,
43833,210,3,
43833,208,1,
43833,206,51,
43833,207,2,
43833,205,3,
43833,213,5,
43834,307,6,1559.22
43834,127,2,850.48
43834,216,54,8901.74
43834,201,17,
43834,202,1,
43834,204,13,
43834,208,4,
43834,206,18,
43834,213,1,
43835,307,10,3586.21
43835,127,1,255.15
43835,216,36,6265.24
43835,201,10,
43835,202,1,
43835,204,4,
43835,210,3,
43835,208,1,
43835,206,15,
43835,207,1,
43835,213,1,
43836,307,8,2480.58
43836,216,22,4266.6
43836,201,5,
43836,204,5,
43836,210,3,
43836,206,9,
43837,307,6,2430.96
43837,127,1,283.5
43837,216,3,170.1
43837,204,3,
43838,307,11,2636.5
43838,127,1,226.8
43838,216,330,50164.44
43839,307,16,4372.9
43839,127,2,566.99
43839,216,129,22622.9
43840,307,10,2824.84
43840,127,3,907.18
43840,216,73,12884.85
43841,307,10,6180.19
43841,216,81,12813.97
43842,307,12,5460.12
43842,127,1,446.5
43842,216,36,3458.64
43843,127,1,240.97
43843,216,275,44338.62
43843,201,22,
43843,204,52,
43843,210,10,
43843,208,62,
43843,206,114,
43843,207,9,
43843,205,6,
43844,307,3,1183.6
43844,127,1,992.23
43844,216,137,24012.03
43844,201,16,
43844,204,25,
43844,210,6,
43809,205,2,
43810,216,33,5386.41
43810,213,1,
43811,127,1,396.89
43812,307,3,1360.78
43812,206,5,
43813,204,9,
43813,206,366,
43814,216,136,33976.88
43814,205,2,
43815,216,74,12573
43815,208,1,198.45
43815,213,6,
43816,204,4,297.67
43816,213,2,
43817,216,8,1254.47
43817,213,1,
43818,216,263,37336.29
43820,307,4,1615.92
43821,127,7,2813.69
43822,127,10,4642.23
43823,216,47,6562.91
43825,307,15,5754.95
43826,127,13,5187.96
43869,127,6,2324.66
43869,210,19,3512.52
43869,206,2,272.15
43870,127,5,2622.33
43870,210,13,2650.69
43870,205,1,277.83
43871,307,4,1240.29
43871,204,4,257.03
43871,213,3,
43872,216,49,3557.86
43872,213,1,
43873,216,314,45642.7
43873,208,7,
43874,307,17,4861.94
43874,204,10,
43874,206,104,
43875,127,8,2749.9
43875,204,2,
43875,213,1,
43876,216,31,5669.9
43876,213,1,
43877,127,26,9979.02
43878,307,3,609.51
43878,202,2,
43878,208,92,
43879,307,5,1332.43
43879,204,143,
43879,206,4,
43880,127,2,623.69
43880,210,11,
43880,205,2,
43881,216,213,12856.5
43881,208,8,
43881,213,5,
43882,216,258,13763.68
43883,201,7,
43883,210,4,
43883,205,5,
43884,307,15,4521.75
43884,204,21,
43884,206,43,
43884,213,7,
43885,127,1,666.21
43885,210,1,
43885,213,10,
43886,201,13,
43886,210,1,
43886,205,1,
43887,207,1,
43887,213,4,
43917,127,4,2267.96
43918,307,2,361.46
43918,202,2,453.59
43918,206,11,1573.4
43919,216,127,16988.44
43919,210,42,8589.9
43920,127,1,326.02
43920,210,24,5400.58
43920,205,1,191.36
43921,201,1,262.23
43922,127,4,1545.05
43922,206,4,510.29
43923,216,375,53240.36
43923,208,1,184.27
43924,127,1,368.54
43924,210,18,3827.18
43925,127,1,368.54
43925,206,42,7186.6
43926,127,2,708.74
43926,210,2,552.82
43927,127,5,3813.01
43927,206,2,198.45
43929,307,18,4642.25
43930,127,5,2551.46
43931,216,52,10404.27
43933,307,2,737.09
43934,216,290,44820.56
43936,127,1,1048.93
43937,216,12,2154.56
43938,201,47,
43938,210,113,
43938,205,3,
43939,216,230,37832.41
43939,208,50,
43940,307,9,2615.24
43940,204,28,
43940,208,7,
43941,127,1,496.12
43974,201,6,
43974,206,91,
43975,307,2,609.52
43975,201,1,
43975,206,29,
43976,127,4,1445.82
43976,206,13,
43977,307,8,7838.64
43977,207,2,
43978,216,500,75395.5
43978,210,193,34203.67
43979,127,2,574.08
43979,204,100,340.19
43980,307,9,3019.21
43980,201,11,2430.97
43980,208,7,1389.13
43981,216,63,11424.85
43981,208,4,850.49
43982,204,47,2955.44
43983,201,20,
43983,210,23,
43984,307,14,5329.72
43984,210,24,
43984,206,64,
43985,127,3,1204.85
43985,210,7,1604.58
43985,207,3,674.72
43986,307,12,4663.48
43986,210,4,986.57
43986,213,1,
43987,216,8,2009.96
43987,207,4,1437.31
43988,216,259,41645.42
43988,210,111,
43988,213,19,
43989,216,182,34387.94
43989,210,91,
43989,213,2,
43990,216,92,17321.54
43990,208,4,
43991,307,13,4606.79
43991,201,9,
43991,208,1,
43992,307,10,5187.96
43992,204,79,
43993,307,4,928.44
43993,202,5,
43993,208,10,
43993,205,3,
44021,307,13,6208.54
44021,201,10,
44021,208,1,
44022,216,126,8830.87
44023,307,8,1842.72
44023,201,44,
44023,210,38,
44023,206,7,
44024,307,5,1700.97
44024,202,1,
44024,210,51,
44024,213,2,
44025,216,105,14004.65
44025,210,27,
44025,205,3,
44026,127,3,1190.68
44026,204,74,
44026,205,1,
44027,127,13,6010.09
44027,208,1,
44028,127,1,226.8
44028,204,14,
44028,206,221,
44029,127,1,269.32
44029,210,2,
44029,213,1,
44030,216,40,7087.38
